Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,JNJ,JPM,MCD,MSFT,NKE,NVDA,PFE,V,AAPL,JNJ,JPM,MCD,MSFT,NKE,NVDA,PFE,V,AAPL,JNJ,JPM,MCD,MSFT,NKE,NVDA,PFE,V,AAPL,JNJ,JPM,MCD,MSFT,NKE,NVDA,PFE,V,AAPL,JNJ,JPM,MCD,MSFT,NKE,NVDA,PFE,V
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,24.942296981811523,76.88105010986328,43.05742263793945,69.28783416748047,40.24903869628906,42.005043029785156,0.49551621079444885,19.91638946533203,59.74164962768555,24.95783037285458,76.93291643537079,43.16209381128856,69.34882166489972,40.257577266651204,42.118985659874454,0.49695597736833275,19.928530466636676,60.06633108289894,24.347587350000268,75.25836618569164,41.83874500807012,68.48738925809444,39.35233895163077,41.00147924755991,0.4830383101018328,19.45505338158353,58.76064097753464,24.467417092194996,75.8659455643532,42.15276138019299,69.08200863380033,39.60853841328272,41.34768710336133,0.4880774358996431,19.83140611717085,59.24302738153915,215185600,9036600,31423500,7536400,35898000,6952400,159712000,31389069,11566000
2015-01-23,25.071012496948242,75.72518157958984,42.377071380615234,68.27392578125,40.291725158691406,42.14091110229492,0.49695587158203125,19.69786262512207,59.90168762207031,25.241879861856507,76.29571695229336,43.266779504739496,69.85956551449567,40.471064398632464,42.39946957025311,0.49791569669004276,19.971022360778214,60.4490069168365,24.749246858725403,75.53253841102088,42.362117943393415,68.17482547895469,39.967204207070544,41.9174090862136,0.4919166896461212,19.68572284326564,59.87617313831673,24.920115916646942,76.27348932922824,43.15463300369065,69.31068977482704,40.44544543799856,42.13214448171112,0.4959959892632485,19.952812687993568,59.95502386328169,185859200,10126000,15458300,11496000,26211600,6781000,120416000,27378599,6166800
2015-01-26,25.097633361816406,75.76961517333984,42.44434356689453,69.12010192871094,40.14655685424805,42.22416687011719,0.4947962760925293,19.91031837463379,59.49351501464844,25.37723612111665,75.9103919530223,42.608828458939,69.14297077975992,40.24903924651213,42.27675655436003,0.4971958677293964,19.940669045580176,59.669773747029254,25.03106240494394,74.99161472839037,42.01818075757513,68.06809406785426,39.48897942152804,41.87357900562158,0.49167680124352425,19.527894551285026,58.860384220670596,25.239653434759713,75.42877855215389,42.175187507940095,68.14432551004627,40.13801828376918,42.070784470432514,0.49479627609252924,19.710001017610754,59.58860158987877,222460000,8962800,12577700,7753300,42525500,4964000,133240000,28285566,8552400
2015-01-27,24.218881607055664,75.6436538696289,42.018184661865234,68.28157043457031,36.43165969848633,41.4134407043457,0.47104039788246155,19.788915634155273,58.20869445800781,24.960050391214992,76.14750056921848,42.32472290147428,68.84569030091582,36.89282073134453,41.829764961333396,0.4875976007200639,20.24418185481513,58.85805750179446,24.194471750232253,74.78415400150855,41.68921484720873,68.27394554262163,35.96196009439145,41.24691167024793,0.4700805438685369,19.60680914589133,57.64977512361134,24.94673484648506,75.45101075876023,41.90603534285494,68.57887724359621,36.67932061514202,41.764032015957,0.48711765941040436,19.631089929638264,58.85805750179446,382274800,10160500,15220500,6640800,169164000,6696800,357948000,42732322,11027600
2015-01-28,25.58804702758789,75.19168853759766,40.93408966064453,67.6793441772461,35.17626953125,40.89191818237305,0.46336159110069275,19.394351959228516,57.13492965698242,26.211605664482956,76.26606492019604,42.37706327776119,68.47216441687691,36.5426719016933,41.77277602238658,0.4787189949221203,20.116708020542216,58.6771724421492,25.58804702758789,75.16204982768383,40.93408966064453,67.671719283917,35.15065056593469,40.86562501635279,0.46312162049200284,19.12726211801608,57.1210152379154,26.102870222038018,75.93263932642576,42.3322029746734,68.41117690242312,36.4999725402503,41.63254023113689,0.4767993158687682,19.770704717006172,58.56585355084926,585908400,9053200,24354400,6921300,84507100,6402600,272728000,33774481,11430800
2015-01-29,26.384693145751953,75.85853576660156,41.621925354003906,71.10215759277344,35.876548767089844,41.57558059692383,0.4746396839618683,19.321516036987305,57.51527404785156,26.44904625819923,75.91781318333595,41.786410259466024,71.27749516670028,35.970489315039465,41.57558059692383,0.47727921757017233,19.400428305243793,57.700807897694176,25.64352427568064,74.59151066218358,40.881748983575626,69.56988621580989,34.83467068613174,40.83057506001589,0.4614419014987945,19.14547938122188,56.85895013305708,25.81217375336961,75.21391223188337,41.32286526016216,69.75284286366926,34.95423019888493,41.049693745550144,0.46360155111146695,19.370077620579643,57.40627304377267,337745600,7569300,20393300,19146900,63585300,6802400,235340000,30735905,15668400
2015-01-30,25.998579025268555,74.19878387451172,40.65746307373047,70.46942901611328,34.501617431640625,40.42739486694336,0.4607221484184265,18.969436645507812,59.117794036865234,26.62879297981115,75.57695228009493,41.494835532746876,71.12502995038844,35.509338163341965,41.35207592758481,0.4767994396337911,19.303298951103304,61.137783340959786,25.929786825488495,74.1617340876827,40.64998492962489,70.37032289734279,34.45891480547717,40.36165859683658,0.46000229361627887,18.939085970571448,59.117794036865234,26.273742745349615,75.26575442154486,41.11353289357575,70.62951680479627,35.4837159360933,41.15925042686774,0.47128037164981496,19.22438548781534,60.391012456219194,334982000,10676300,26943700,12385400,78004900,8106400,298200000,45396623,22151600
2015-02-02,26.32477569580078,74.7100601196289,41.47239685058594,70.52281951904297,35.25313186645508,40.28278350830078,0.4708004295825958,19.21224021911621,59.217533111572266,26.44460544633527,74.72487664624353,41.60697489142237,70.63716964651958,35.329992024909664,40.620228199618126,0.4727201090146528,19.21224021911621,59.44249230413543,25.758914960125022,73.63567821740016,40.57521086236828,69.6995055805183,34.35643218965332,39.77880979829209,0.4544831973182037,18.829816454709995,57.9095247486216,26.196071172349157,74.45813394313882,40.769599781312216,70.17215005991338,34.66387282347167,40.61584488916971,0.4636016531664282,19.084765224206297,59.44249230413543,250956400,8990700,20308900,6751400,50352500,8056600,259604000,24549979,13665200
2015-02-03,26.329212188720703,75.91779327392578,42.40697479248047,71.5976791381836,35.52641296386719,40.909461975097656,0.48255831003189087,19.43684959411621,60.249549865722656,26.426849918332245,75.99188719890985,42.45183224840674,71.64342266757,35.80823464076399,40.92699187289609,0.4830382512349572,19.521832973339514,60.40261550429182,26.09842917625348,74.92492224253012,41.77146659678752,70.47705863366318,35.05671342679196,40.33098872169399,0.47176014785988635,19.096917297547225,59.07837160373679,26.295925868006783,75.13238749368718,41.80137346878922,70.6219024805594,35.552035189427755,40.41863821068615,0.47415973945366513,19.327585423732568,59.53524355239987,207662800,10005200,18812500,7373000,52082400,7940200,183468000,34785267,15075600
2015-02-04,26.531147003173828,75.10277557373047,42.15275955200195,71.69678497314453,35.731380462646484,40.55449295043945,0.4837581515312195,19.638927459716797,61.43234634399414,26.74195924487378,75.91040925415517,42.668640106309425,71.98646684964272,36.04735973027872,40.87440440811663,0.489277218113044,19.761402363517345,61.859071724529905,26.25376381121019,74.85084935534618,42.07799239422703,71.27750321602697,35.321460620318724,40.436166969720034,0.47967882279331275,19.424596070293557,60.0895482368688,26.29592659815271,75.66589977981936,42.107899257336996,71.27750321602697,35.81677920814061,40.65528568891833,0.48111861784800897,19.577689392271953,60.203185022397506,280598800,9514100,14934100,6464800,41614800,7187400,181516000,38671365,22170800
2015-02-05,26.720516204833984,75.91779327392578,42.44434356689453,71.91785430908203,36.2523193359375,40.90507888793945,0.4916767179965973,20.202320098876953,63.03487014770508,26.78512329175272,75.99188719890985,42.64621061111036,72.29139835228727,36.41457824677495,41.01463824216276,0.49191665995642564,20.330918475866305,63.03487014770508,26.56679583596891,75.1768427180768,42.212569660111456,71.65866618057647,35.7484589459386,40.56325423772053,0.48375806121458426,19.963492431171893,61.66656490178863,26.738337501467665,75.25834773146052,42.511632581633144,71.73489764095531,36.05589962563327,40.70349007738691,0.48423794513424095,20.232938525571658,61.979653434737855,168984800,6642200,11293900,5564100,36548200,5754400,140448000,62653660,16565600
2015-02-06,26.49551010131836,74.91009521484375,43.28171920776367,71.65105438232422,36.21815490722656,40.225807189941406,0.4895172119140625,20.312538146972656,62.019065856933594,26.789582792466167,75.91037726986467,43.909749111410356,72.0245984937862,36.54267595413595,40.96204607959166,0.496955986952328,20.465632667168784,63.18560467186716,26.38857380467608,74.71004106504107,43.02004126960906,71.39186620645788,35.99611624844823,40.1162478512642,0.4873575620115869,20.043092185375915,61.69902020061563,26.738342094145022,75.65845681063138,43.17704803250183,71.77302939408862,36.44873539389222,40.93136959850147,0.4911969205457265,20.183938602277244,63.02326041568358,174826400,9215700,25214000,4662700,34616600,7381800,210524000,36868498,11242000
2015-02-09,26.67150115966797,73.93206024169922,43.22938537597656,70.68289184570312,36.175453186035156,39.954097747802734,0.48903727531433105,20.25130844116211,61.56450271606445,26.69823395180452,74.88047623706916,43.43872773500309,71.23938675918623,36.499974211818305,40.18636300457068,0.49047698455052186,20.42889801006923,62.23242283260749,26.384111746339844,73.4282135375333,42.788269082259426,70.54567288608891,36.04735183808711,39.74374569557295,0.48351820874146834,20.11658540482494,61.522759478161575,26.41084623817071,74.88047623706916,42.93032241844518,71.12504247291423,36.07297406232828,40.0987168733892,0.486637683639642,20.196195031337535,62.0167423592517,155559200,9851700,14372400,8203000,31381100,7339400,273944000,32236379,7834400
2015-02-10,27.18390655517578,74.35441589355469,43.707889556884766,71.67391967773438,36.38042068481445,40.64651107788086,0.5027150511741638,20.91267204284668,61.35347366333008,27.212869353760585,74.61374755775617,43.8948032168291,71.8340133267338,36.525602466591444,40.79989346985503,0.5029549932304409,20.955538568300476,62.12343772051206,26.76953287234802,73.67274247536615,43.401351268659106,70.87348051317922,36.02174203175383,39.97600851904706,0.48735761535661654,20.459513037865634,61.140114563524875,26.771759472473963,74.235866698351,43.6779826867954,71.1479184599091,36.4999834935881,40.20389045233935,0.48951726549548236,20.50237956331943,61.86369251508344,248034000,12275500,16367300,4697600,29670700,7694600,226204000,62633318,9396800
2015-02-11,27.821060180664062,74.37664794921875,43.640602111816406,71.81875610351562,36.192535400390625,40.01544952392578,0.4993557929992676,20.973915100097656,61.799560546875,27.829971678923542,74.68044052611644,43.85742264973281,71.91023734831215,36.423115883624384,40.646512348907734,0.5039149795783421,21.133134373901314,61.87158473423189,27.290838781933655,74.0580388419145,43.24434605099252,71.12504223276063,36.04735364824221,39.85768381768029,0.4959963170846746,20.820821727899535,61.39529483843432,27.350989270567034,74.4359253768583,43.40883099038789,71.78064328024958,36.423115883624384,40.53256970695588,0.5039149795783421,20.820821727899535,61.56490407113408,294247200,8177000,13061900,5153900,38262500,8541000,320832000,41574608,8795600
2015-02-12,28.17305564880371,72.9391860961914,44.537776947021484,72.4896011352539,36.79888153076172,40.317832946777344,0.5351094007492065,21.353586196899414,62.942657470703125,28.400294596598293,74.49518137968205,44.6424481174231,72.8783891556268,36.79888153076172,40.60707117931199,0.5399085835819623,21.41482304099071,62.942657470703125,27.974779494181742,71.9833590491745,43.775169038569786,71.4833307065912,36.303559678985756,39.79194950660483,0.5247911519377046,20.961663993050752,62.048155192611006,28.08394236927043,74.46554267438637,44.059278538285234,71.69678694450323,36.43166105658391,40.0811843956541,0.527910626500073,20.9922836461857,62.178263841381906,297898000,25835200,23211300,7910100,33268800,11855800,676904000,46014267,11641600
2015-02-13,28.31118392944336,73.81352996826172,44.6125373840332,72.91648864746094,37.46499252319336,40.33536148071289,0.535349428653717,21.21273422241211,62.645267486572266,28.35573972347411,73.85057412109391,45.023749592191905,73.06895153270284,37.46499252319336,40.567626714683236,0.5360693119152523,21.402570605749943,63.37016058130762,27.992605073009173,72.85770263828677,44.365812911213226,72.36761295485205,36.850114517962254,40.274008526210736,0.5257510614476226,21.133124622245287,62.447778858616715,28.35573972347411,72.93920768872695,44.455530642050014,72.72590713286542,37.046534197470365,40.32659486236386,0.5339096621306466,21.249474842017136,63.37016058130762,217088800,11153600,16479100,6762200,40264900,7695600,310084000,24652638,8476000
2015-02-17,28.478267669677734,74.42109680175781,44.93404006958008,71.92548370361328,37.4821891784668,40.2564811706543,0.5370293259620667,21.17599868774414,62.933380126953125,28.712189812630196,74.4507355107807,44.96394693791218,72.71830373658892,37.843420251472395,40.71224839246152,0.5396689179191186,21.335215482644603,63.19359749957056,28.27553491915968,73.44304201602529,44.35087039748364,71.72727724134737,37.146756106615086,40.19512821228462,0.5310303729549878,21.108635936770945,62.70104217420304,28.402520788269594,73.64309623567264,44.38077726581575,72.51247819906939,37.81761896938234,40.2038914877008,0.5343897912158161,21.151502470432384,63.07510996513432,252609600,8627100,15308800,5972000,33695700,7371000,203340000,24102029,6810400
2015-02-18,28.676549911499023,74.0654525756836,44.38825607299805,72.100830078125,37.43919372558594,41.02778244018555,0.5307899713516235,21.11475372314453,62.52678298950195,28.689916311182564,74.7915869576541,44.93404362895091,72.26091791924358,37.58540868946862,41.09351536874542,0.537268918072361,21.17599301894077,62.963579435175326,28.393615320435757,73.63569968947671,44.201342409230236,71.65867938393728,37.31878333235146,40.06804156138311,0.5298301464632484,20.96778384515429,62.30141491233606,28.43371621918115,74.61375466839183,44.93404362895091,71.83401700959404,37.52520349285138,40.11624793798415,0.5363090359732278,21.17599301894077,62.933374369618406,179566800,7878200,14278100,5617500,27111700,8143800,170948000,22794015,6429200
2015-02-19,28.616395950317383,74.61371612548828,44.283565521240234,71.80352783203125,37.413394927978516,41.06282424926758,0.532230019569397,21.071895599365234,62.52214050292969,28.74561013827924,74.71744874746977,44.47047910330797,72.07796581031887,37.439196219408196,41.30823935451826,0.538468970468936,21.108636232579475,62.74750858629378,28.58966315259746,73.80608276106032,43.96207393191773,71.46047745112718,37.026359151846435,40.96641487391979,0.5298304274704041,20.88818258457853,62.26656735317796,28.623079149747365,74.05800322787142,44.223754658057516,72.03984716263318,37.13817021627067,40.96641487391979,0.5375091450714966,21.022903164055162,62.74750858629378,149449600,10028200,11256500,6312200,27603400,6605200,169432000,28097954,5654800
2015-02-20,28.850311279296875,74.8077392578125,44.709747314453125,71.80352783203125,37.72301483154297,41.601863861083984,0.5360694527626038,21.163745880126953,63.42826461791992,28.850311279296875,74.88981482934699,44.77703634675755,72.03222226987823,37.74021678216671,41.75962954457294,0.5363093948425642,21.175992754261852,63.42826461791992,28.527277585777046,73.94968008704626,43.62564750602688,71.32325846198336,37.232770722044386,40.90944817726968,0.5279108499359814,20.882050539777175,62.048176534826126,28.654261744189217,74.7480468980462,44.081717296970595,71.78065896985545,37.42198561703236,41.023390802786146,0.531750209269332,20.986156356458284,62.5082082593214,195793600,10085700,15379000,8155000,29721100,7398000,157752000,27705022,9034800
2015-02-23,29.630062103271484,74.74806213378906,44.373287200927734,71.8949966430664,37.97243881225586,41.63694381713867,0.5317500829696655,21.05963897705078,63.43059158325195,29.630062103271484,75.18828056849671,44.507865220189224,71.97123393139923,38.00683943312668,41.73335659747925,0.5358293834140737,21.13924857917715,63.502615786862094,28.885969630215854,74.46453190597283,43.9620778541066,71.62055869011611,37.54239988247238,41.31702898632555,0.5291104918738617,20.857555715537103,62.789336515866545,28.966171438049933,75.16589735216621,44.48543650100404,71.7501585906288,37.5854031192634,41.59750070541452,0.5358293834140737,20.888175361472943,63.41897043049383,283896400,6878200,16814000,5682000,32518800,4622200,125008000,24383868,6654800
2015-02-24,29.44513702392578,75.13601684570312,45.47235107421875,72.40576934814453,37.92083740234375,41.81660842895508,0.5374107956886292,21.029022216796875,63.305137634277344,29.763717489705172,75.39716943047793,45.793842769994576,72.67258244451997,38.1014529865889,41.86919811623777,0.5374107956886292,21.029022216796875,63.61646971567915,29.22235471756388,74.61372306130411,44.91908828526212,71.42236752199845,37.774622442999785,41.522990197802976,0.5289799143363297,20.869803009337616,63.003101058551316,29.616680351653144,74.80025736895738,45.046188194157935,71.71967437454387,37.9724432611011,41.522990197802976,0.5337975772322356,20.95553604994213,63.61646971567915,276912400,6587200,22937700,5643600,25271700,5239200,149356000,20402805,9045200
2015-02-25,28.692142486572266,75.5165786743164,45.711585998535156,75.21111297607422,37.83483123779297,42.430152893066406,0.5333160161972046,21.22498893737793,63.43059158325195,29.318163857396602,75.57627104289244,45.80878186154423,75.70662040124797,37.920837722176906,42.596681932648,0.53765194911768,21.30459856695725,63.71404419082456,28.549561893076035,74.73313768392188,45.42000126158292,72.31427080876598,37.67141432415159,41.816619749286154,0.530907183718417,20.777953278575747,63.0240001349531,29.309250658146496,75.31512404609427,45.427476550087476,72.35238944889684,37.800427331664565,41.816619749286154,0.535243059207796,20.973913170913573,63.0240001349531,298846800,9684000,18307900,16751600,29759800,7053600,123820000,39229880,6842800
2015-02-26,29.05527687072754,76.70291900634766,46.040565490722656,76.51831817626953,37.895042419433594,42.62791442871094,0.5347611904144287,21.18211555480957,63.60251998901367,29.155528259362143,76.98644913948274,46.130283232164345,76.8028263010092,38.04125412217117,42.77734901312253,0.5378926775791364,21.26172515865047,63.77677346843563,28.206476567891034,75.5240206709434,45.53963549251577,74.58824945995833,37.748827435758436,42.478483197481985,0.5304252586027957,21.05351599372306,63.20057274393916,28.692140512533417,75.64339968236702,45.62935323395746,74.91889863552854,37.83483721466664,42.48287921992479,0.5337976691555375,21.108629387852115,63.47473694026113,365150000,11437900,15444800,16098800,28957300,5935000,152864000,20977551,13459600
2015-02-27,28.618623733520508,76.48654174804688,45.81626510620117,76.04927825927734,37.71441650390625,42.68506622314453,0.5313888192176819,21.016782760620117,63.035614013671875,29.088694653566876,77.09837415058851,46.29476351168493,76.35685992637914,38.015445752644,42.81252408902163,0.5345203062758727,21.224992023133325,63.704748501099864,28.569611341903233,76.46415853824037,45.70411864670837,75.7340054371741,37.5510028758054,42.46970464639511,0.5294617193343676,20.99841244135979,63.035614013671875,28.96170707545237,76.88199363483184,45.70411864670837,76.25689251125746,37.95524055908384,42.610347230607125,0.5333158616699163,21.09026896201989,63.53746487924287,248059200,8500000,15225900,7552500,33807700,7118600,157492000,25705901,7965200
